Knee90,11.49580079,10.9623639,11.67673831,12.651045,12.64547391
Knee92,11.37796499,10.91521765,11.76107384,12.92227547,13.17024678
Knee94,10.87634351,10.59644058,11.49136903,12.93661368,13.41084798
Knee96,9.970379721,9.938707355,10.88406385,12.44485888,13.20087249
Knee98,8.919972487,9.009400872,10.04291142,11.66577959,12.59341794
Knee100,8.158657428,8.18833755,9.094827991,11.07547348,11.89489885
Ankle0,7.376384735,6.692205502,7.368130501,12.26578516,9.808431295
Ankle2,6.76068544,6.395721814,6.864341117,12.78000183,9.91486765
Ankle4,6.377779005,6.385089941,6.696678966,13.36081581,9.956314719
Ankle6,6.237388263,6.340149385,6.520906875,13.85433119,9.956606167
Ankle8,6.299654032,6.231902982,6.373862252,14.31866164,9.779023872
Ankle10,6.473689227,6.105303123,6.256786506,14.66383888,9.590032476
Ankle12,6.670734042,5.983291714,6.185667527,14.83147231,9.486678142
Ankle14,6.820534978,5.878731907,6.128023139,14.81351815,9.515907582
Ankle16,6.888788603,5.779086884,6.050082377,14.68113567,9.590148059
Ankle18,6.933607491,5.711014953,5.99616767,14.49223355,9.648170664
Ankle20,6.964720723,5.689877182,5.946766007,14.26689566,9.746488576
Ankle22,7.00532989,5.711827763,5.939121043,14.0228111,9.922815829
Ankle24,7.042803629,5.75704521,5.975517338,13.79309311,10.15029065
Ankle26,7.082769788,5.836034088,6.044462489,13.59903484,10.39420036
Ankle28,7.160935095,5.940369302,6.136825275,13.47570793,10.71218998
Ankle30,7.29089239,6.047125264,6.257149359,13.36597848,11.09245785
Ankle32,7.44664432,6.153068787,6.394913195,13.34206706,11.47228522
Ankle34,7.611384797,6.237977034,6.554541421,13.43277719,11.90734862
Ankle36,7.769450263,6.343549223,6.732346866,13.64009817,12.4699382
Ankle38,7.938652903,6.462254235,6.937076683,13.87733423,13.09655331
Ankle40,8.111318308,6.579544783,7.155362241,14.1194806,13.76463612
Ankle42,8.287278929,6.734358401,7.402642403,14.41470242,14.41636912
Ankle44,8.465329973,6.919847337,7.678517941,14.71761603,15.06629705
Ankle46,8.700629782,7.163771263,7.957606936,15.03975521,15.65294715
Ankle48,8.959230224,7.453970414,8.264664599,15.37912392,16.14100298
Ankle50,9.244743008,7.839924285,8.62069864,15.7035615,16.67330882
Ankle52,9.609921367,8.373821354,9.06864149,15.91485985,17.98671574
Ankle54,10.11162285,9.397558967,9.590527252,15.94488209,14.68816429
Ankle56,10.71021389,10.61098612,10.16945404,15.8152062,14.56216847
Ankle58,11.30759388,10.95442882,10.7243465,15.54564991,14.73506783
Ankle60,11.77732625,10.57001165,11.26581072,15.0949665,14.86399279
Ankle62,11.95737559,10.77407318,11.74131269,14.668221,14.79262086
Ankle64,11.99726953,10.80638513,12.02890318,14.2687036,14.51839758
Ankle66,11.92095757,10.66604406,12.0887057,13.90801692,14.16895088
Ankle68,11.69408827,10.38088974,11.92976161,13.42989717,13.95236769
Ankle70,11.41696266,10.09099656,11.53711358,13.02151386,13.75800202
Ankle72,11.25553003,9.838311259,11.13921933,12.84469152,13.52370159
Ankle74,11.16271497,9.607300469,10.9834626,12.80087231,13.24180105
Ankle76,11.01647135,9.347232602,10.89808432,12.90425827,12.94092017
Ankle78,10.87628907,9.059780414,10.68994837,13.10745293,12.62979307
Ankle80,10.69845763,8.757364661,10.34934245,13.37588324,12.30918054
Ankle82,10.34032829,8.477010054,9.959187321,13.51247729,12.0098854
Ankle84,9.87613905,8.215530602,9.62596455,13.46346171,11.80363214
Ankle86,9.343111063,7.975732182,9.389172548,13.12076394,11.55903457
Ankle88,8.829032645,7.769424593,9.219008024,12.6815211,11.31176481
Ankle90,8.407171596,7.587285128,9.092112447,12.30786052,11.0158917
Ankle92,8.180895125,7.502464178,8.855831436,12.25167743,10.70252755
Ankle94,8.020156015,7.435913423,8.558908263,12.05257252,10.46266622
Ankle96,7.850777942,7.265132279,8.134125704,11.85100921,10.24987132
Ankle98,7.680303655,7.053155048,7.753372233,11.98022543,10.01298811
Ankle100,7.340671179,6.796261207,7.351662255,12.42374899,9.797824848
