Hip8,37.81209664,36.40426757,49.55402583,41.44379655,48.31881223
Hip10,35.86131584,34.98776702,48.3247667,40.19461189,47.43151841
Hip12,33.73885028,33.34190207,46.8272129,38.86168959,46.43257042
Hip14,31.49722912,31.54115566,45.15695001,37.43386353,45.31839776
Hip16,29.17797354,29.65406339,43.37981279,35.91174632,44.12952048
Hip18,26.83771227,27.73815866,41.5281395,34.34444037,42.88618434
Hip20,24.53120982,25.82777956,39.61392407,32.74651932,41.60050921
Hip22,22.30452238,23.93380771,37.66703366,31.13573511,40.28003261
Hip24,20.18110799,22.0640649,35.69407983,29.52793207,38.9353552
Hip26,18.14292355,20.22564226,33.72666117,27.93737677,37.55068177
Hip28,16.17279633,18.41778775,31.78723724,26.37938183,36.1392173
Hip30,14.25419402,16.63642084,29.88817619,24.84151717,34.71011645
Hip32,12.38289818,14.88344361,28.02885015,23.30329998,33.26210377
Hip34,10.56005884,13.16137435,26.20904315,21.77836658,31.79774118
Hip36,8.779000282,11.45858678,24.4279216,20.29861432,30.31570368
Hip38,7.056131751,9.776426896,22.66395474,18.86881185,28.82263433
Hip40,5.398386991,8.119333705,20.92673888,17.48134122,27.33495649
Hip42,3.808010211,6.498443865,19.24363785,16.14893545,25.88660814
Hip44,2.340495931,4.94988281,17.63062873,14.9059915,24.4831627
Hip46,1.059358084,3.532491041,16.13561004,13.81915894,23.13137305
Hip48,0.022370555,2.32163398,14.81905598,12.96159916,21.85567514
Hip50,-0.678413103,1.384480599,13.77734844,12.36136665,20.70453932
Hip52,-0.926742662,0.785685592,13.10405677,12.07835927,19.739364
Hip54,-0.657731315,0.599049794,12.87524029,12.16279412,19.00049019
Hip56,0.175630487,0.869594879,13.14311698,12.64193392,18.51604279
Hip58,1.616674853,1.630140238,13.9137608,13.54403557,18.35115973
Hip60,3.64982167,2.890581338,15.18986148,14.84455754,18.53045975
Hip62,6.184100419,4.615450104,16.94834724,16.49072943,19.06899336
Hip64,9.100144604,6.742734625,19.10699676,18.415042,19.94972368
Hip66,12.28053712,9.188798623,21.58495625,20.56913774,21.16256242
Hip68,15.6496639,11.87539754,24.29614197,22.93502817,22.66108573
Hip70,19.12247254,14.74012802,27.17926023,25.48200971,24.45353214
Hip72,22.62902501,17.72636116,30.16625229,28.19034108,26.51228194
Hip74,26.12678292,20.78076735,33.20967612,31.01978346,28.82080848
Hip76,29.58827001,23.84554605,36.25820174,33.95346666,31.39931354
Hip78,32.9657722,26.87599232,39.27110889,36.92521255,34.18821446
Hip80,36.1921156,29.80809314,42.2129296,39.89105162,37.11854203
Hip82,39.19712967,32.57002547,45.03133343,42.74536215,40.09373549
Hip84,41.89041478,35.07398628,47.64984065,45.37445464,43.00540173
Hip86,44.17696478,37.26385106,49.97553856,47.67780125,45.75609943
Hip88,45.97095259,39.06735675,51.91811271,49.54315722,48.23703489
Hip90,47.17607956,40.40293315,53.39988441,50.87150418,50.32047524
Hip92,47.73299333,41.21842208,54.35832354,51.57434532,51.83867279
Hip94,47.60704721,41.50755495,54.7239058,51.54490204,52.66592871
Hip96,46.82033412,41.29123111,54.47758138,50.71803099,52.75240054
Hip98,45.47778315,40.65651011,53.71653234,49.20075565,52.15876504
Hip100,43.81852082,39.80599406,52.67724447,47.29193694,51.19045325
Knee0,28.87481501,30.63471414,31.77109082,41.72103496,47.26446163
Knee2,27.82864714,30.49703767,31.35647578,40.35712521,46.94924806
Knee4,27.73244545,31.38726579,32.1241063,39.69070591,47.73798518
Knee6,27.84570982,32.53036051,33.26402358,39.27850997,48.72639852
Knee8,27.46522756,33.19837301,33.98619322,38.66395264,49.39095039
Knee10,26.30169706,33.13594306,33.95047056,37.72586231,49.62067664
Knee12,24.45121729,32.40264491,33.22190211,36.5107824,49.47000097
Knee14,22.13424101,31.19280698,32.03648526,35.10155385,49.03313414
Knee16,19.59657129,29.70441699,30.58335726,33.60716008,48.39519409
Knee18,17.02546617,28.09401102,28.9673486,32.11012409,47.66470427
Knee20,14.57219284,26.47566159,27.26379132,30.65105527,46.90657362
Knee22,12.35656448,24.93531266,25.5574853,29.2803834,46.15908992
Knee24,10.45864697,23.53255529,23.91297215,28.04491873,45.46107074
